user_id,product_id,categorie,sub_categorie,rating
XI45,10844,Mobiles,mi,2
WN83,10842,Tvs,lgTV,5
PP72,10895,Mobiles,samsung,2
XF67,10927,Tvs,samsungTV,4
QW75,10905,Mobiles,samsung,5
WB28,10758,Cameras,canoncamera,2
CN7,10757,Cameras,canoncamera,3
KF92,10795,Laptops,hp,2
ZP80,10900,Mobiles,samsung,3
CL13,10747,Speakers,boat,3
XF19,11000,Mobiles,IQ Mobiles,4
VS7,10948,Speakers,Skullcandy,3
EE4,11000,Mobiles,IQ Mobiles,3
RF13,10730,Speakers,boat,4
HT84,10737,Speakers,boat,2
ZN68,10802,Laptops,hp,5
EC34,10975,Earphones,Noiseearbuds,2
NL29,10993,Earphones,Realmebuds,2
EQ45,10784,Laptops,dell,5
VU93,10999,Mobiles,IQ Mobiles,3
XI45,10710,Mobiles,Apple Mobiles,4
KF92,10881,Cameras,nikoncamera,3
QK4,10780,Laptops,dell,4
OP52,10969,Earphones,Noiseearbuds,3
OT35,10873,Cameras,nikoncamera,3
OO70,10881,Cameras,nikoncamera,3
LU87,10777,Laptops,dell,3
EO45,10788,Laptops,dell,4
PR14,10963,Earphones,Noiseearbuds,3
UX59,10990,Earphones,Realmebuds,4
SJ68,10733,Speakers,boat,3
UB62,10949,Speakers,Skullcandy,5
TR61,11020,Earphones,OnePlusBuds,5
QB55,10735,Speakers,boat,5
CQ73,10747,Speakers,boat,2
VG82,10797,Laptops,hp,5
XV29,10896,Mobiles,samsung,3
PP72,10844,Mobiles,mi,2
BJ57,10900,Mobiles,samsung,3
FM71,10796,Laptops,hp,4
MO83,10923,Tvs,samsungTV,2
TD35,11000,Mobiles,IQ Mobiles,2
TX51,10948,Speakers,Skullcandy,5
UG29,10999,Mobiles,IQ Mobiles,3
CS54,10771,Cameras,canoncamera,5
IW13,11022,Earphones,OnePlusBuds,5
TI12,10897,Mobiles,samsung,3
ND57,10727,Speakers,boat,5
XM49,10751,Cameras,canoncamera,5
AQ15,10955,Speakers,Skullcandy,5
UP79,10946,Speakers,Skullcandy,5
XB41,10944,Speakers,Skullcandy,3
CQ50,10788,Laptops,dell,3
KR42,10842,Tvs,lgTV,4
TD88,10859,Mobiles,mi,3
QC39,10871,Cameras,nikoncamera,3
OZ30,10848,Mobiles,mi,2
FS83,10997,Mobiles,IQ Mobiles,5
WA51,10901,Mobiles,samsung,3
IQ100,10860,Mobiles,mi,5
FX28,10841,Tvs,lgTV,2
UI78,10832,Tvs,lgTV,5
FU3,10910,Mobiles,samsung,5
BZ91,10729,Speakers,boat,2
FR77,10890,Mobiles,samsung,3
WL4,10814,Laptops,lenovo,5
GG4,10721,Mobiles,Apple Mobiles,2
VP17,10807,Laptops,hp,5
FF83,10728,Speakers,boat,2
VH23,10864,Cameras,nikoncamera,2
EI57,10710,Mobiles,Apple Mobiles,3
PS56,10883,Cameras,nikoncamera,2
DP9,10807,Laptops,hp,5
VU100,10705,Mobiles,Apple Mobiles,4
HN81,10728,Speakers,boat,3
VF95,10801,Laptops,hp,2
DN91,10911,Mobiles,samsung,2
CN7,10956,Earphones,Noiseearbuds,3
XE83,11000,Mobiles,IQ Mobiles,3
IF31,10730,Speakers,boat,3
JO12,10985,Earphones,Realmebuds,3
XV29,11017,Earphones,OnePlusBuds,5
UB62,10968,Earphones,Noiseearbuds,2
TR61,10702,Mobiles,Apple Mobiles,3
EY21,10706,Mobiles,Apple Mobiles,2
ZV28,10987,Earphones,Realmebuds,3
EC34,10730,Speakers,boat,5
UO13,11017,Earphones,OnePlusBuds,3
FC41,10965,Earphones,Noiseearbuds,2
KS90,10810,Laptops,lenovo,5
CP59,10812,Laptops,lenovo,3
IF43,10819,Laptops,lenovo,4
II35,11014,Earphones,OnePlusBuds,2
QJ96,11016,Earphones,OnePlusBuds,2
GF75,10899,Mobiles,samsung,3
AV26,10813,Laptops,lenovo,4
MM23,10954,Speakers,Skullcandy,2
RK46,10912,Mobiles,samsung,4
ZS94,10944,Speakers,Skullcandy,5
HU56,10889,Cameras,nikoncamera,5
MX37,10990,Earphones,Realmebuds,2
KP55,10957,Earphones,Noiseearbuds,2
ZE19,10725,Mobiles,Apple Mobiles,4
QA25,10776,Cameras,canoncamera,5
HW72,10751,Cameras,canoncamera,5
HC5,10787,Laptops,dell,4
HW6,10757,Cameras,canoncamera,2
UB62,10961,Earphones,Noiseearbuds,4
SY7,10899,Mobiles,samsung,4
SF23,10759,Cameras,canoncamera,3
DP9,10719,Mobiles,Apple Mobiles,2
QB55,10949,Speakers,Skullcandy,2
FJ49,10899,Mobiles,samsung,3
PO59,10987,Earphones,Realmebuds,3
ZN68,10879,Cameras,nikoncamera,2
DP9,10778,Laptops,dell,2
OH55,10932,Tvs,samsungTV,5
SK26,10707,Mobiles,Apple Mobiles,2
TN46,10759,Cameras,canoncamera,3
EU74,10872,Cameras,nikoncamera,4
AG81,10703,Mobiles,Apple Mobiles,3
ZP80,10874,Cameras,nikoncamera,4
RX67,10729,Speakers,boat,4
NF64,10832,Tvs,lgTV,3
HO39,10841,Tvs,lgTV,3
SO77,10914,Mobiles,samsung,3
KP42,10728,Speakers,boat,4
FU33,10820,Laptops,lenovo,5
YU71,10744,Speakers,boat,5
YN77,10822,Tvs,lgTV,5
TS79,10801,Laptops,hp,3
DP36,10757,Cameras,canoncamera,5
UO13,11022,Earphones,OnePlusBuds,5
QB55,10822,Tvs,lgTV,5
EI57,10719,Mobiles,Apple Mobiles,2
KJ90,10881,Cameras,nikoncamera,2
JH59,10729,Speakers,boat,3
QM1,10775,Cameras,canoncamera,5
MO83,11014,Earphones,OnePlusBuds,2
IF50,10726,Mobiles,Apple Mobiles,5
ZP80,10704,Mobiles,Apple Mobiles,5
WS87,10805,Laptops,hp,5
XZ52,10889,Cameras,nikoncamera,5
VF29,10736,Speakers,boat,5
TX11,10856,Mobiles,mi,4
FM71,10749,Speakers,boat,3
BN86,10905,Mobiles,samsung,2
QI10,10935,Tvs,samsungTV,5
IS35,10800,Laptops,hp,3
XE83,10846,Mobiles,mi,2
CZ60,11010,Earphones,OnePlusBuds,5
YN77,10921,Tvs,samsungTV,5
CV48,10863,Mobiles,mi,3
IF31,10806,Laptops,hp,3
TG35,10736,Speakers,boat,4
MO83,10763,Cameras,canoncamera,4
EQ45,10986,Earphones,Realmebuds,4
RJ10,10965,Earphones,Noiseearbuds,5
OY27,10892,Mobiles,samsung,3
ST98,10874,Cameras,nikoncamera,2
QA25,10947,Speakers,Skullcandy,3
IE78,10853,Mobiles,mi,2
JQ98,10725,Mobiles,Apple Mobiles,2
IY45,10821,Laptops,lenovo,5
WH40,10953,Speakers,Skullcandy,5
FQ43,10760,Cameras,canoncamera,4
ZU18,10886,Cameras,nikoncamera,4
ZN68,10917,Mobiles,samsung,5
SK26,10921,Tvs,samsungTV,5
DN91,10746,Speakers,boat,4
AR1,10715,Mobiles,Apple Mobiles,4
HO39,10851,Mobiles,mi,3
QJ26,11016,Earphones,OnePlusBuds,5
IL51,10779,Laptops,dell,5
NI85,10967,Earphones,Noiseearbuds,2
HH48,10880,Cameras,nikoncamera,3
OH55,10832,Tvs,lgTV,5
OT44,10982,Earphones,Realmebuds,5
KR42,10757,Cameras,canoncamera,4
CL20,10791,Laptops,dell,5
AS11,10895,Mobiles,samsung,3
CE78,10706,Mobiles,Apple Mobiles,2
CV48,10796,Laptops,hp,3
HH48,10989,Earphones,Realmebuds,5
PC48,10806,Laptops,hp,2
AV26,10764,Cameras,canoncamera,3
CQ73,10920,Tvs,samsungTV,3
EQ45,10844,Mobiles,mi,2
RM72,10842,Tvs,lgTV,4
GQ80,10796,Laptops,hp,5
CL20,10721,Mobiles,Apple Mobiles,5
GF75,10943,Speakers,Skullcandy,2
MZ79,10859,Mobiles,mi,2
QK4,10856,Mobiles,mi,3
OO2,10860,Mobiles,mi,5
IR16,10961,Earphones,Noiseearbuds,5
RS77,10820,Laptops,lenovo,3
WU3,10828,Tvs,lgTV,3
EE4,10736,Speakers,boat,4
MX37,10753,Cameras,canoncamera,5
RL85,10890,Mobiles,samsung,3
KG40,10826,Tvs,lgTV,3
TI12,10754,Cameras,canoncamera,5
FN34,10703,Mobiles,Apple Mobiles,5
BJ50,10795,Laptops,hp,4
AX24,10748,Speakers,boat,4
HZ51,10952,Speakers,Skullcandy,5
CP21,10873,Cameras,nikoncamera,3
FF83,10824,Tvs,lgTV,2
AS11,11012,Earphones,OnePlusBuds,4
OP5,10910,Mobiles,samsung,5
AY83,10822,Tvs,lgTV,3
SY85,10993,Earphones,Realmebuds,2
ES50,10837,Tvs,lgTV,2
KJ90,10782,Laptops,dell,5
SY7,10751,Cameras,canoncamera,4
KX9,10739,Speakers,boat,3
WN83,10901,Mobiles,samsung,4
IS71,10735,Speakers,boat,5
OT35,10935,Tvs,samsungTV,5
EQ45,10703,Mobiles,Apple Mobiles,2
NG44,10948,Speakers,Skullcandy,5
XE83,11004,Mobiles,IQ Mobiles,4
QI10,10758,Cameras,canoncamera,2
LZ5,10990,Earphones,Realmebuds,4
PN86,10810,Laptops,lenovo,2
ME44,10999,Mobiles,IQ Mobiles,5
KY16,10835,Tvs,lgTV,4
SJ68,10779,Laptops,dell,3
UR60,11013,Earphones,OnePlusBuds,4
ZZ98,10711,Mobiles,Apple Mobiles,5
AV26,10931,Tvs,samsungTV,4
YN77,10814,Laptops,lenovo,4
CL20,10946,Speakers,Skullcandy,3
DX53,10737,Speakers,boat,3
CM61,10751,Cameras,canoncamera,4
VM53,10714,Mobiles,Apple Mobiles,5
XI45,10922,Tvs,samsungTV,4
WC77,10948,Speakers,Skullcandy,5
HT84,10874,Cameras,nikoncamera,4
LJ79,10778,Laptops,dell,2
WR60,10936,Tvs,samsungTV,5
HU56,10953,Speakers,Skullcandy,4
PC61,10775,Cameras,canoncamera,4
OF81,10985,Earphones,Realmebuds,5
ZP80,10833,Tvs,lgTV,2
JQ87,10897,Mobiles,samsung,4
CO96,11004,Mobiles,IQ Mobiles,4
AR52,10744,Speakers,boat,5
HD40,10973,Earphones,Noiseearbuds,4
LI70,10911,Mobiles,samsung,2
ZA73,10796,Laptops,hp,3
WN13,10863,Mobiles,mi,4
UJ98,11022,Earphones,OnePlusBuds,4
CB73,10813,Laptops,lenovo,2
PB31,10870,Cameras,nikoncamera,2
FM72,10727,Speakers,boat,3
YF28,10970,Earphones,Noiseearbuds,2
HH48,11006,Mobiles,IQ Mobiles,4
AO65,11016,Earphones,OnePlusBuds,2
FR77,10999,Mobiles,IQ Mobiles,2
EQ45,10967,Earphones,Noiseearbuds,2
AJ46,10713,Mobiles,Apple Mobiles,4
VH23,10942,Speakers,Skullcandy,5
SY85,11006,Mobiles,IQ Mobiles,4
HT84,10969,Earphones,Noiseearbuds,4
OI41,10984,Earphones,Realmebuds,3
MX37,10754,Cameras,canoncamera,4
FJ49,10961,Earphones,Noiseearbuds,5
KU97,10720,Mobiles,Apple Mobiles,3
CV48,10967,Earphones,Noiseearbuds,2
KP42,10858,Mobiles,mi,2
YX76,10797,Laptops,hp,2
SK90,10780,Laptops,dell,4
UB62,10704,Mobiles,Apple Mobiles,2
HP75,10816,Laptops,lenovo,5
QT30,10716,Mobiles,Apple Mobiles,5
FI82,10822,Tvs,lgTV,2
CI27,10758,Cameras,canoncamera,2
AJ56,10972,Earphones,Noiseearbuds,5
ZZ98,10845,Mobiles,mi,3
XZ52,10953,Speakers,Skullcandy,3
WT21,10919,Tvs,samsungTV,2
ZZ98,10756,Cameras,canoncamera,4
BJ96,10824,Tvs,lgTV,3
CL20,10880,Cameras,nikoncamera,2
CM61,10963,Earphones,Noiseearbuds,2
BZ91,10957,Earphones,Noiseearbuds,2
AU12,11016,Earphones,OnePlusBuds,5
CP59,10899,Mobiles,samsung,3
TG35,10798,Laptops,hp,2
CO96,10833,Tvs,lgTV,3
RM28,10915,Mobiles,samsung,4
PR14,11020,Earphones,OnePlusBuds,2
NL29,10999,Mobiles,IQ Mobiles,3
GG34,10860,Mobiles,mi,4
KP42,10874,Cameras,nikoncamera,3
GQ56,10709,Mobiles,Apple Mobiles,3
GG4,10897,Mobiles,samsung,4
SF23,10894,Mobiles,samsung,5
ZP80,10735,Speakers,boat,2
AV26,10902,Mobiles,samsung,4
NX61,10959,Earphones,Noiseearbuds,5
RX67,10997,Mobiles,IQ Mobiles,4
FU3,10926,Tvs,samsungTV,4
BJ50,10800,Laptops,hp,3
ZZ71,10985,Earphones,Realmebuds,5
RS77,10810,Laptops,lenovo,3
ZV5,10860,Mobiles,mi,4
TV66,10757,Cameras,canoncamera,3
RS5,10847,Mobiles,mi,3
XW15,11001,Mobiles,IQ Mobiles,3
OP75,10829,Tvs,lgTV,4
XV29,10906,Mobiles,samsung,3
CV48,10916,Mobiles,samsung,5
FI82,10712,Mobiles,Apple Mobiles,4
PN34,10869,Cameras,nikoncamera,4
GO9,10906,Mobiles,samsung,2
CI23,10906,Mobiles,samsung,4
MK24,10735,Speakers,boat,2
PU64,10792,Laptops,dell,5
LU87,10792,Laptops,dell,5
OP75,10757,Cameras,canoncamera,3
LI20,10782,Laptops,dell,3
CA53,10850,Mobiles,mi,4
EE4,10786,Laptops,dell,3
OH55,11003,Mobiles,IQ Mobiles,3
LG28,10777,Laptops,dell,4
HD40,11001,Mobiles,IQ Mobiles,5
FR90,10956,Earphones,Noiseearbuds,4
UH95,10925,Tvs,samsungTV,2
QB79,10887,Cameras,nikoncamera,4
WN13,10712,Mobiles,Apple Mobiles,5
JQ98,11005,Mobiles,IQ Mobiles,4
XE83,10839,Tvs,lgTV,5
GW43,10758,Cameras,canoncamera,2
TI12,10863,Mobiles,mi,2
MN67,10962,Earphones,Noiseearbuds,3
HW6,10735,Speakers,boat,5
ZL93,10892,Mobiles,samsung,4
CP21,10756,Cameras,canoncamera,4
IQ100,10735,Speakers,boat,2
RS38,10736,Speakers,boat,2
DP9,10763,Cameras,canoncamera,4
AU9,10726,Mobiles,Apple Mobiles,2
IE78,10925,Tvs,samsungTV,4
YR54,10757,Cameras,canoncamera,2
PN86,10718,Mobiles,Apple Mobiles,5
AG81,10807,Laptops,hp,4
NW96,10822,Tvs,lgTV,3
ST98,10957,Earphones,Noiseearbuds,4
PA38,10725,Mobiles,Apple Mobiles,5
HW72,10751,Cameras,canoncamera,3
ZA73,10961,Earphones,Noiseearbuds,4
OP75,11015,Earphones,OnePlusBuds,2
DN91,10903,Mobiles,samsung,4
VK61,10703,Mobiles,Apple Mobiles,3
TD7,10789,Laptops,dell,3
GK16,10704,Mobiles,Apple Mobiles,5
DN18,10984,Earphones,Realmebuds,2
ZZ98,10842,Tvs,lgTV,4
XI45,10758,Cameras,canoncamera,4
AQ28,10781,Laptops,dell,3
QT30,10929,Tvs,samsungTV,3
VF29,10906,Mobiles,samsung,4
WU13,11004,Mobiles,IQ Mobiles,4
VU93,11004,Mobiles,IQ Mobiles,2
UO13,11001,Mobiles,IQ Mobiles,3
JQ39,10904,Mobiles,samsung,5
BZ91,10868,Cameras,nikoncamera,3
EU74,10964,Earphones,Noiseearbuds,3
CQ85,10819,Laptops,lenovo,5
ME44,10898,Mobiles,samsung,2
LS8,10760,Cameras,canoncamera,4
FC41,10727,Speakers,boat,5
TJ1,10941,Speakers,Skullcandy,5
HI52,10795,Laptops,hp,4
DN91,10751,Cameras,canoncamera,4
FR77,10858,Mobiles,mi,5
XI45,10828,Tvs,lgTV,3
OL98,10712,Mobiles,Apple Mobiles,5
OD98,10951,Speakers,Skullcandy,5
PB44,11009,Earphones,OnePlusBuds,4
GL67,10812,Laptops,lenovo,2
LG28,10822,Tvs,lgTV,2
UM71,10973,Earphones,Noiseearbuds,3
YX76,10857,Mobiles,mi,4
LG28,10874,Cameras,nikoncamera,4
KG40,10972,Earphones,Noiseearbuds,3
UX59,10883,Cameras,nikoncamera,3
DJ52,10883,Cameras,nikoncamera,3
WT89,11010,Earphones,OnePlusBuds,5
AQ28,10744,Speakers,boat,4
WT89,10774,Cameras,canoncamera,3
CN7,10711,Mobiles,Apple Mobiles,4
CQ73,10881,Cameras,nikoncamera,2
KJ90,10811,Laptops,lenovo,5
QJ96,10777,Laptops,dell,5
CC71,10890,Mobiles,samsung,5
AH94,10798,Laptops,hp,3
KS90,10737,Speakers,boat,2
QK4,10804,Laptops,hp,4
TY83,10733,Speakers,boat,2
IW13,10860,Mobiles,mi,4
FJ49,10917,Mobiles,samsung,3
CA53,11000,Mobiles,IQ Mobiles,2
MX37,10847,Mobiles,mi,4
AJ46,10784,Laptops,dell,4
YA82,10811,Laptops,lenovo,4
ZP19,10890,Mobiles,samsung,2
OO18,10820,Laptops,lenovo,2
HW72,10795,Laptops,hp,4
YL71,10979,Earphones,Realmebuds,5
TY83,10962,Earphones,Noiseearbuds,3
PP28,10727,Speakers,boat,4
ZP19,10794,Laptops,hp,2
RX67,10815,Laptops,lenovo,4
ST79,10746,Speakers,boat,5
IC70,10852,Mobiles,mi,2
PB31,10987,Earphones,Realmebuds,3
YE46,10897,Mobiles,samsung,3
WB28,10701,Mobiles,Apple Mobiles,3
PL92,10758,Cameras,canoncamera,3
XP79,10777,Laptops,dell,4
FM72,10757,Cameras,canoncamera,4
QL88,10910,Mobiles,samsung,4
RM72,11016,Earphones,OnePlusBuds,3
FB80,11020,Earphones,OnePlusBuds,5
NL29,10864,Cameras,nikoncamera,2
IF31,10902,Mobiles,samsung,2
YU71,10990,Earphones,Realmebuds,3
FC41,10881,Cameras,nikoncamera,3
OI41,10847,Mobiles,mi,3
ZL15,10728,Speakers,boat,3
XB41,10897,Mobiles,samsung,3
FB80,10791,Laptops,dell,2
WH40,10809,Laptops,lenovo,5
IF31,10810,Laptops,lenovo,4
JO12,10729,Speakers,boat,5
WU3,10806,Laptops,hp,4
LJ79,10863,Mobiles,mi,4
CQ50,10992,Earphones,Realmebuds,3
FS83,10736,Speakers,boat,5
YX76,10822,Tvs,lgTV,5
AH94,10758,Cameras,canoncamera,4
BZ91,10716,Mobiles,Apple Mobiles,2
KR42,11002,Mobiles,IQ Mobiles,4
QC39,10833,Tvs,lgTV,4
ZZ71,10716,Mobiles,Apple Mobiles,3
KJ90,10794,Laptops,hp,4
YU71,10991,Earphones,Realmebuds,5
HP75,10851,Mobiles,mi,2
LR43,10751,Cameras,canoncamera,5
SG42,10892,Mobiles,samsung,5
RZ58,10964,Earphones,Noiseearbuds,5
RZ58,10991,Earphones,Realmebuds,4
HI52,11011,Earphones,OnePlusBuds,4
ND57,10858,Mobiles,mi,2
DX53,10948,Speakers,Skullcandy,3
OF81,10982,Earphones,Realmebuds,3
PC48,10920,Tvs,samsungTV,4
VP76,10852,Mobiles,mi,4
LT75,10804,Laptops,hp,5
SF42,10757,Cameras,canoncamera,4
YI19,10925,Tvs,samsungTV,4
DL43,10837,Tvs,lgTV,3
SK26,10916,Mobiles,samsung,2
SF65,10838,Tvs,lgTV,4
TH50,10964,Earphones,Noiseearbuds,5
HC5,10755,Cameras,canoncamera,2
WU13,10760,Cameras,canoncamera,4
FB80,10817,Laptops,lenovo,3
HM79,10983,Earphones,Realmebuds,5
CO96,10726,Mobiles,Apple Mobiles,2
OP52,10730,Speakers,boat,5
CI23,10735,Speakers,boat,4
XZ52,11020,Earphones,OnePlusBuds,5
GO9,10727,Speakers,boat,4
II35,10901,Mobiles,samsung,4
YX76,10864,Cameras,nikoncamera,2
UI4,10984,Earphones,Realmebuds,5
TM91,10794,Laptops,hp,4
KQ20,10771,Cameras,canoncamera,4
BJ50,10899,Mobiles,samsung,5
WT21,10733,Speakers,boat,5
RX67,10865,Cameras,nikoncamera,3
UB31,10929,Tvs,samsungTV,5
TD35,10849,Mobiles,mi,2
KN94,10786,Laptops,dell,2
TV68,10910,Mobiles,samsung,4
JG11,10789,Laptops,dell,3
OT44,10835,Tvs,lgTV,4
MZ79,10782,Laptops,dell,4
PB31,10733,Speakers,boat,3
BZ91,10887,Cameras,nikoncamera,2
CB73,11009,Earphones,OnePlusBuds,3
PN34,10981,Earphones,Realmebuds,3
MO83,10956,Earphones,Noiseearbuds,2
XI45,10864,Cameras,nikoncamera,3
CY6,10819,Laptops,lenovo,2
HU56,11016,Earphones,OnePlusBuds,3
UK69,10819,Laptops,lenovo,4
CV48,10850,Mobiles,mi,5
ZZ71,10835,Tvs,lgTV,4
IY45,11001,Mobiles,IQ Mobiles,5
AG81,10823,Tvs,lgTV,3
HW72,10843,Mobiles,mi,5
SF42,10986,Earphones,Realmebuds,5
AR52,10950,Speakers,Skullcandy,5
KS90,10897,Mobiles,samsung,3
UB62,11013,Earphones,OnePlusBuds,3
FB80,10788,Laptops,dell,3
HC5,10832,Tvs,lgTV,5
YR54,10746,Speakers,boat,5
HU56,10909,Mobiles,samsung,2
IF43,10959,Earphones,Noiseearbuds,4
ZN62,10962,Earphones,Noiseearbuds,2
JQ39,10784,Laptops,dell,2
QK45,10793,Laptops,hp,5
OO2,10715,Mobiles,Apple Mobiles,4
VK61,10862,Mobiles,mi,4
SF23,10810,Laptops,lenovo,5
KF92,10977,Earphones,Noiseearbuds,5
PL92,10793,Laptops,hp,3
VP76,10818,Laptops,lenovo,2
PN86,10709,Mobiles,Apple Mobiles,3
GL67,10839,Tvs,lgTV,3
UK69,10758,Cameras,canoncamera,2
YF28,10722,Mobiles,Apple Mobiles,3
EY21,10728,Speakers,boat,4
WN13,10956,Earphones,Noiseearbuds,3
FJ49,10983,Earphones,Realmebuds,5
JO12,10832,Tvs,lgTV,5
SY85,10861,Mobiles,mi,3
OZ34,10886,Cameras,nikoncamera,4
RS34,10818,Laptops,lenovo,2
CZ60,10707,Mobiles,Apple Mobiles,4
FI82,10880,Cameras,nikoncamera,3
MZ79,10711,Mobiles,Apple Mobiles,4
KG40,11006,Mobiles,IQ Mobiles,2
DN91,10780,Laptops,dell,2
HC5,10837,Tvs,lgTV,3
QM1,10849,Mobiles,mi,4
QD59,10757,Cameras,canoncamera,3
VP17,10864,Cameras,nikoncamera,4
IQ100,10775,Cameras,canoncamera,5
JO12,10991,Earphones,Realmebuds,5
FB80,10718,Mobiles,Apple Mobiles,4
KN94,10713,Mobiles,Apple Mobiles,2
JQ87,10787,Laptops,dell,3
HZ51,10808,Laptops,hp,3
RE59,10752,Cameras,canoncamera,4
VI66,10864,Cameras,nikoncamera,4
KK3,10899,Mobiles,samsung,2
CV48,10829,Tvs,lgTV,5
GG4,10786,Laptops,dell,4
HW6,10735,Speakers,boat,3
TB78,10872,Cameras,nikoncamera,4
AQ28,10927,Tvs,samsungTV,2
HO39,10855,Mobiles,mi,3
NI85,10884,Cameras,nikoncamera,3
CO96,10858,Mobiles,mi,5
VK61,10977,Earphones,Noiseearbuds,5
TS79,10996,Mobiles,IQ Mobiles,4
WR60,10927,Tvs,samsungTV,2
XF67,10752,Cameras,canoncamera,2
HC5,10778,Laptops,dell,2
CV48,10712,Mobiles,Apple Mobiles,3
CV48,10818,Laptops,lenovo,2
ON8,10822,Tvs,lgTV,5
KT23,10754,Cameras,canoncamera,2
WB28,10717,Mobiles,Apple Mobiles,3
UD52,10902,Mobiles,samsung,2
GW43,10975,Earphones,Noiseearbuds,5
QC39,10915,Mobiles,samsung,3
UD52,10973,Earphones,Noiseearbuds,4
CQ73,10952,Speakers,Skullcandy,5
VS60,10776,Cameras,canoncamera,5
OF41,10799,Laptops,hp,5
KP42,10738,Speakers,boat,4
WU13,10886,Cameras,nikoncamera,5
SF27,10820,Laptops,lenovo,5
UL73,10880,Cameras,nikoncamera,2
IB92,10854,Mobiles,mi,2
UN85,10832,Tvs,lgTV,4
FM72,10951,Speakers,Skullcandy,5
BZ91,11003,Mobiles,IQ Mobiles,4
NB68,10752,Cameras,canoncamera,3
TG35,10730,Speakers,boat,3
HW6,10959,Earphones,Noiseearbuds,2
UJ98,10718,Mobiles,Apple Mobiles,2
VP76,10969,Earphones,Noiseearbuds,4
PB31,10998,Mobiles,IQ Mobiles,4
TY83,10818,Laptops,lenovo,2
ZI87,10929,Tvs,samsungTV,5
UB97,10764,Cameras,canoncamera,4
ZA73,10792,Laptops,dell,2
JQ39,10727,Speakers,boat,2
ZB88,10975,Earphones,Noiseearbuds,5
PS56,10786,Laptops,dell,4
OI41,10855,Mobiles,mi,2
TV68,10925,Tvs,samsungTV,5
QK4,10885,Cameras,nikoncamera,5
BZ91,10948,Speakers,Skullcandy,3
UB97,10822,Tvs,lgTV,4
GK16,10816,Laptops,lenovo,5
CL1,10748,Speakers,boat,4
OL98,10813,Laptops,lenovo,3
GQ80,10939,Tvs,samsungTV,2
EC34,10751,Cameras,canoncamera,5
OF99,10749,Speakers,boat,5
YA82,10847,Mobiles,mi,4
OO2,10809,Laptops,lenovo,2
YP74,10792,Laptops,dell,5
IG99,10914,Mobiles,samsung,5
CQ50,10923,Tvs,samsungTV,3
XS54,10711,Mobiles,Apple Mobiles,2
SK90,10992,Earphones,Realmebuds,5
PA38,10860,Mobiles,mi,4
HU56,10746,Speakers,boat,4
HZ51,10863,Mobiles,mi,3
AG1,10725,Mobiles,Apple Mobiles,3
OZ34,10713,Mobiles,Apple Mobiles,3
NG44,10931,Tvs,samsungTV,5
JY65,10906,Mobiles,samsung,2
FM72,10969,Earphones,Noiseearbuds,3
CY6,11003,Mobiles,IQ Mobiles,2
CE78,10893,Mobiles,samsung,5
CQ85,11012,Earphones,OnePlusBuds,2
HI52,10774,Cameras,canoncamera,5
UI4,10783,Laptops,dell,4
DL63,10860,Mobiles,mi,3
OT44,10717,Mobiles,Apple Mobiles,4
IF50,10947,Speakers,Skullcandy,5
CS54,10920,Tvs,samsungTV,5
TW77,10998,Mobiles,IQ Mobiles,5
IF31,10816,Laptops,lenovo,3
CA53,11011,Earphones,OnePlusBuds,5
EQ45,10783,Laptops,dell,4
HC5,11015,Earphones,OnePlusBuds,4
JG11,10782,Laptops,dell,2
WN13,10894,Mobiles,samsung,2
QJ26,10921,Tvs,samsungTV,4
VH23,10950,Speakers,Skullcandy,5
LU87,10854,Mobiles,mi,2
HW72,10776,Cameras,canoncamera,4
YU71,10776,Cameras,canoncamera,2
JQ98,10838,Tvs,lgTV,5
FU3,10855,Mobiles,mi,3
TI12,11015,Earphones,OnePlusBuds,5
RX67,10973,Earphones,Noiseearbuds,5
QA25,10726,Mobiles,Apple Mobiles,3
GF64,10712,Mobiles,Apple Mobiles,3
RK46,10910,Mobiles,samsung,2
WG51,10900,Mobiles,samsung,4
KG40,10812,Laptops,lenovo,5
BQ9,10974,Earphones,Noiseearbuds,4
VF95,10995,Mobiles,IQ Mobiles,4
CQ50,10703,Mobiles,Apple Mobiles,4
CS65,10811,Laptops,lenovo,5
VU100,10710,Mobiles,Apple Mobiles,3
OF81,10702,Mobiles,Apple Mobiles,3
QB55,10964,Earphones,Noiseearbuds,4
YO27,10853,Mobiles,mi,2
RL85,10763,Cameras,canoncamera,2
ZN68,10948,Speakers,Skullcandy,4
ZZ98,10874,Cameras,nikoncamera,4
TH79,10961,Earphones,Noiseearbuds,3
JY80,10814,Laptops,lenovo,5
MZ79,10780,Laptops,dell,2
PO59,10806,Laptops,hp,3
LT75,10882,Cameras,nikoncamera,3
QJ26,10751,Cameras,canoncamera,4
OF81,10855,Mobiles,mi,4
FX28,10767,Cameras,canoncamera,3
KY16,10910,Mobiles,samsung,3
AJ56,10752,Cameras,canoncamera,5
TW77,10981,Earphones,Realmebuds,4
MY2,10737,Speakers,boat,3
HW6,11020,Earphones,OnePlusBuds,5
WS87,10924,Tvs,samsungTV,5
EE4,10890,Mobiles,samsung,5
AH94,10911,Mobiles,samsung,4
YR54,10708,Mobiles,Apple Mobiles,5
CV48,10823,Tvs,lgTV,2
AD80,10730,Speakers,boat,2
XW15,10842,Tvs,lgTV,4
QW75,10787,Laptops,dell,3
TV66,10775,Cameras,canoncamera,5
